consolidated_latitude,consolidated_longitude,cluster
50.667549,3.100868,0
41.856361,9.399713,1
41.856361,9.399713,1
48.623329,7.726805,3
48.623329,7.726805,3
43.852183,5.025778,1
43.852183,5.025778,1
50.654475,2.992373,0
50.654475,2.992373,0
46.581344,0.314263,2
46.581344,0.314263,2
46.316454,-0.475358,2
46.316454,-0.475358,2
46.316454,-0.475358,2
46.316454,-0.475358,2
46.179194,-1.10196,2
46.179194,-1.10196,2
47.435764,6.583716,3
47.435764,6.583716,3
41.612646,9.298676,1
41.612646,9.298676,1
41.945632,8.755878,1
41.945632,8.755878,1
48.631592,-2.13631,2
48.631592,-2.13631,2
50.574045,3.199466,0
50.574045,3.199466,0
50.344599,3.121871,0
50.344599,3.121871,0
50.74402,3.14603,0
50.74402,3.14603,0
50.74402,3.14603,0
50.74402,3.14603,0
43.192484,6.64816,1
43.192484,6.64816,1
43.449069,6.694338,1
43.449069,6.694338,1
50.343582,3.118608,0
50.343582,3.118608,0
45.689028,0.174498,4
45.689028,0.174498,4
45.140371,1.47507,4
45.140371,1.47507,4
45.818391,1.287816,4
45.818391,1.287816,4
45.198121,0.791762,4
45.198121,0.791762,4
48.074498,-0.808568,2
48.074498,-0.808568,2
47.287102,5.02148,3
47.287102,5.02148,3
50.57702,3.119924,0
50.57702,3.119924,0
47.160351,-1.541063,2
47.160351,-1.541063,2
46.225648,5.231753,1
46.225648,5.231753,1
46.769045,4.862786,1
46.769045,4.862786,1
46.333903,4.843332,1
46.333903,4.843332,1
43.418722,5.230797,1
43.418722,5.230797,1
47.230985,-0.128801,2
47.230985,-0.128801,2
46.338771,4.720753,1
46.338771,4.720753,1
50.536991,2.64795,0
50.536991,2.64795,0
43.835475,5.976016,1
43.835475,5.976016,1
45.592118,5.24938,1
45.592118,5.24938,1
45.7205,4.879077,1
48.625812,-1.986847,2
48.625812,-1.986847,2
43.220969,0.105956,4
43.220969,0.105956,4
48.064632,7.363236,3
48.064632,7.363236,3
47.787858,7.388211,3
47.787858,7.388211,3
48.177654,3.290201,0
48.177654,3.290201,0
51.007364,2.380869,0
51.007364,2.380869,0
50.730627,2.278397,0
50.730627,2.278397,0
50.937767,1.808772,0
50.937767,1.808772,0
50.687303,1.62423,0
50.687303,1.62423,0
43.64446,1.533091,4
43.64446,1.533091,4
48.600359,2.440637,0
48.600359,2.440637,0
46.870963,3.165666,0
46.870963,3.165666,0
42.667811,9.440618,1
42.667811,9.440618,1
48.088058,5.146258,3
48.088058,5.146258,3
47.076993,5.460902,3
47.076993,5.460902,3
46.900527,6.335921,3
46.900527,6.335921,3
47.014608,4.81845,3
47.014608,4.81845,3
41.920296,8.793199,1
41.920296,8.793199,1
42.547867,9.480954,1
42.547867,9.480954,1
42.52906,8.788791,1
42.52906,8.788791,1
41.498469,9.09896,1
41.498469,9.09896,1
41.498469,9.09896,1
41.498469,9.09896,1
49.158077,-0.922865,2
49.158077,-0.922865,2
49.158077,-0.922865,2
49.158077,-0.922865,2
47.844714,-3.789187,2
47.844714,-3.789187,2
47.844714,-3.789187,2
47.844714,-3.789187,2
47.476018,-3.092746,2
47.476018,-3.092746,2
47.525474,1.18809,0
47.525474,1.18809,0
47.525474,1.18809,0
47.525474,1.18809,0
47.203898,-2.151235,2
47.203898,-2.151235,2
47.203898,-2.151235,2
47.203898,-2.151235,2
46.789796,-2.03117,2
46.789796,-2.03117,2
46.789796,-2.03117,2
46.789796,-2.03117,2
47.386713,-2.510252,2
47.386713,-2.510252,2
47.386713,-2.510252,2
47.386713,-2.510252,2
42.675068,3.031454,4
42.675068,3.031454,4
42.675068,3.031454,4
42.675068,3.031454,4
45.786452,-1.163266,2
45.786452,-1.163266,2
45.786452,-1.163266,2
45.786452,-1.163266,2
45.716782,-1.162367,2
45.716782,-1.162367,2
45.716782,-1.162367,2
45.716782,-1.162367,2
45.697498,-1.199684,2
45.697498,-1.199684,2
45.697498,-1.199684,2
45.697498,-1.199684,2
45.460459,4.776655,1
45.460459,4.776655,1
45.960114,-1.366432,2
45.960114,-1.366432,2
45.960114,-1.366432,2
45.960114,-1.366432,2
43.298097,3.418515,1
43.298097,3.418515,1
44.735584,-1.195649,4
44.735584,-1.195649,4
44.735584,-1.195649,4
44.735584,-1.195649,4
44.314605,-1.169075,4
44.314605,-1.169075,4
44.314605,-1.169075,4
44.314605,-1.169075,4
44.082491,-1.261491,4
44.082491,-1.261491,4
44.082491,-1.261491,4
44.082491,-1.261491,4
43.556423,3.939566,1
43.556423,3.939566,1
43.257228,3.286241,1
43.257228,3.286241,1
43.25753,3.286886,1
43.25753,3.286886,1
43.298097,3.418515,1
43.298097,3.418515,1
43.457195,6.737264,1
43.457195,6.737264,1
43.556423,3.939566,1
43.556423,3.939566,1
45.486828,-1.116716,2
45.486828,-1.116716,2
48.853819,2.377376,0
48.853819,2.377376,0
48.795403,7.385289,3
48.795403,7.385289,3
43.985977,4.888125,1
43.985977,4.888125,1
50.61786,3.083747,0
50.61786,3.083747,0
50.182187,3.23225,0
50.182187,3.23225,0
47.900223,1.849878,0
47.900223,1.849878,0
41.524884,9.271479,1
41.524884,9.271479,1
41.535,9.269352,1
41.535,9.269352,1
43.8144,4.34126,1
43.8144,4.34126,1
49.035994,2.12245,0
49.035994,2.12245,0
50.606632,3.101834,0
50.606632,3.101834,0
50.606632,3.101834,0
50.606632,3.101834,0
50.283057,3.903816,0
50.283057,3.903816,0
50.281949,3.902423,0
50.281949,3.902423,0
48.279614,7.465159,3
48.279614,7.465159,3
47.580081,7.550513,3
47.580081,7.550513,3
46.680946,4.361675,1
46.680946,4.361675,1
48.688085,2.208125,0
48.688085,2.208125,0
48.66373,2.277801,0
48.66373,2.277801,0
47.330818,0.703287,2
47.330818,0.703287,2
47.331152,0.702191,2
47.331152,0.702191,2
45.591435,5.247376,1
45.591435,5.247376,1
50.740882,2.684845,0
50.740882,2.684845,0
41.672596,9.30201,1
41.672596,9.30201,1
48.691099,6.13125,3
48.691099,6.13125,3
49.110593,7.098249,3
49.110593,7.098249,3
49.0734,6.112241,3
49.0734,6.112241,3
50.585558,3.097802,0
50.585558,3.097802,0
50.585558,3.097802,0
50.585558,3.097802,0
50.662907,3.072822,0
50.662907,3.072822,0
48.490066,-2.767727,2
48.490066,-2.767727,2
43.992227,4.426055,1
43.992227,4.426055,1
44.496018,-1.077328,4
44.496018,-1.077328,4
42.933516,9.463024,1
42.933516,9.463024,1
42.926193,9.451707,1
42.926193,9.451707,1
48.860358,2.672066,0
48.860358,2.672066,0
45.7205,4.879077,1
45.7205,4.879077,1
46.200969,6.266699,1
46.200969,6.266699,1
45.564513,5.966794,1
45.564513,5.966794,1
48.759224,1.917627,0
48.759224,1.917627,0
48.881929,2.108625,0
48.884915,2.195099,0
48.600359,2.440637,0
48.600359,2.440637,0
48.733781,-3.4351,2
44.902157,4.885882,1
43.574581,3.873362,1
48.796465,2.547393,0
48.687652,2.37159,0
47.962273,2.735136,0
47.962273,2.735136,0
47.613165,1.330767,0
47.613165,1.330767,0
47.876711,1.913018,0
47.876711,1.913018,0
47.330818,0.703287,2
48.797325,2.547351,0
48.108597,-1.615407,2
48.108597,-1.615407,2
49.738354,4.700024,3
49.738354,4.700024,3
44.921741,4.935011,1
44.921741,4.935011,1
49.035994,2.12245,0
49.035994,2.12245,0
47.776432,7.379854,3
47.776432,7.379854,3
47.287647,5.021065,3
47.287647,5.021065,3
49.227121,-0.367229,2
49.227121,-0.367229,2
50.426751,2.787673,0
50.426751,2.787673,0
50.344399,3.120529,0
50.344399,3.120529,0
48.623329,7.726805,3
48.623329,7.726805,3
47.91407,1.924069,0
47.91407,1.924069,0
49.204187,2.461236,0
49.204187,2.461236,0
49.130236,6.164729,3
49.130236,6.164729,3
43.138913,6.0274,1
43.138913,6.0274,1
47.431875,0.671869,2
47.431875,0.671869,2
50.631908,3.120367,0
50.631908,3.120367,0
48.85207,2.756772,0
48.85207,2.756772,0
48.561608,2.633873,0
48.561608,2.633873,0
49.349826,6.148454,3
49.349826,6.148454,3
50.767587,2.215625,0
50.767587,2.215625,0
43.917733,4.870903,1
43.917733,4.870903,1
43.511956,5.421182,1
43.511956,5.421182,1
47.974444,0.172964,2
47.974444,0.172964,2
50.330758,3.514682,0
50.330758,3.514682,0
51.021694,2.359395,0
51.021694,2.359395,0
47.25612,-1.631036,2
47.25612,-1.631036,2
49.447258,1.068402,0
49.447258,1.068402,0
45.179125,5.69277,1
45.179125,5.69277,1
45.448346,4.390843,1
45.448346,4.390843,1
45.992,4.743534,1
45.992,4.743534,1
43.925797,4.842905,1
43.925797,4.842905,1
47.06336,4.867173,3
47.06336,4.867173,3
44.040114,5.048999,1
44.040114,5.048999,1
47.292066,5.019119,3
47.292066,5.019119,3
45.80455,4.772713,1
45.80455,4.772713,1
44.118529,4.841493,1
44.118529,4.841493,1
47.928912,1.897818,0
47.928912,1.897818,0
45.809632,4.875264,1
45.809632,4.875264,1
46.020167,4.093031,1
46.020167,4.093031,1
45.471081,4.383468,1
45.471081,4.383468,1
45.775478,4.795451,1
45.775478,4.795451,1
45.52963,4.864492,1
45.52963,4.864492,1
48.678035,2.194266,0
48.678035,2.194266,0
47.665581,-2.78703,2
47.665581,-2.78703,2
48.048396,0.173957,2
48.707371,6.136578,3
49.236218,4.084499,0
43.576099,3.86995,1
43.574581,3.873362,1
43.574581,3.873362,1
43.574581,3.873362,1
43.574581,3.873362,1
48.678457,2.527609,0
48.678457,2.527609,0
42.775777,2.919146,4
42.775777,2.919146,4
49.752422,4.697492,3
49.752422,4.697492,3
50.862922,1.885295,0
50.862922,1.885295,0
50.659419,1.843115,0
50.659419,1.843115,0
46.768862,4.860138,1
46.768862,4.860138,1
47.290851,5.023851,3
47.290851,5.023851,3
46.671997,5.576387,3
46.671997,5.576387,3
47.279756,5.987189,3
47.279756,5.987189,3
49.491114,0.147936,2
49.491114,0.147936,2
48.990524,1.67677,0
48.990524,1.67677,0
49.022925,1.189912,0
49.022925,1.189912,0
47.735093,-3.375791,2
47.735093,-3.375791,2
48.489726,-2.764701,2
48.489726,-2.764701,2
48.764144,-3.476426,2
48.764144,-3.476426,2
50.745124,2.268215,0
50.745124,2.268215,0
49.089861,2.55411,0
49.089861,2.55411,0
49.019525,2.149058,0
49.019525,2.149058,0
50.627623,2.969179,0
50.627623,2.969179,0
45.482652,-1.116635,2
45.482652,-1.116635,2
48.590384,7.690003,3
48.590384,7.690003,3
45.672432,4.753965,1
45.672432,4.753965,1
48.108597,-1.615407,2
48.108597,-1.615407,2
48.108597,-1.615407,2
47.152158,-1.536156,2
47.152158,-1.536156,2
47.107165,2.379305,0
47.107165,2.379305,0
50.585558,3.097802,0
50.585558,3.097802,0
50.585558,3.097802,0
50.585558,3.097802,0
49.906716,1.104903,0
49.906716,1.104903,0
50.581503,3.090782,0
50.581503,3.090782,0
51.020195,2.359756,0
51.020195,2.359756,0
50.496742,2.58099,0
50.496742,2.58099,0
46.901409,6.331047,3
46.901409,6.331047,3
49.223221,2.90742,0
49.223221,2.90742,0
49.248784,1.188121,0
49.248784,1.188121,0
47.281822,5.0182,3
47.281822,5.0182,3
47.125014,4.965196,3
47.125014,4.965196,3
47.136828,4.944861,3
47.136828,4.944861,3
47.129261,4.960068,3
47.129261,4.960068,3
47.225842,4.971555,3
47.225842,4.971555,3
47.227147,4.968982,3
47.227147,4.968982,3
47.227646,4.998903,3
47.227646,4.998903,3
47.224234,4.994317,3
47.224234,4.994317,3
47.229101,4.983761,3
47.229101,4.983761,3
42.657577,9.437065,1
42.657577,9.437065,1
47.014136,3.151762,0
47.014136,3.151762,0
49.240281,6.178644,3
49.240281,6.178644,3
44.423482,0.700228,4
44.423482,0.700228,4
42.706709,9.455,1
42.706709,9.455,1
45.70162,4.834734,1
45.70162,4.834734,1
42.976283,9.380509,1
42.976283,9.380509,1
46.001703,4.732904,1
46.001703,4.732904,1
49.059312,1.172719,0
49.059312,1.172719,0
44.386853,0.498612,4
44.386853,0.498612,4
46.22013,5.249901,1
46.22013,5.249901,1
42.173277,8.887103,1
42.173277,8.887103,1
43.417977,3.714633,1
43.417977,3.714633,1
43.638123,7.131983,1
43.638123,7.131983,1
46.179172,-1.101992,2
46.179172,-1.101992,2
47.24278,5.994842,3
47.24278,5.994842,3
47.236682,5.986719,3
47.236682,5.986719,3
47.973234,-4.06554,2
47.973234,-4.06554,2
48.358511,-4.257667,2
48.358511,-4.257667,2
47.2277,4.975711,3
47.2277,4.975711,3
48.958184,2.308444,0
48.958184,2.308444,0
50.366815,3.119215,0
50.366815,3.119215,0
47.064026,6.605826,3
47.064026,6.605826,3
44.921834,4.932681,1
44.921834,4.932681,1
45.416957,6.654871,1
45.416957,6.654871,1
46.179148,-1.101492,2
46.179148,-1.101492,2
41.959275,8.809924,1
41.959275,8.809924,1
47.974444,0.172964,2
50.3838,3.55273,0
50.3838,3.55273,0
48.269901,2.675061,0
48.269901,2.675061,0
47.695031,1.002154,0
47.695031,1.002154,0
47.695254,1.003914,0
47.695254,1.003914,0
50.670673,3.143065,0
50.670673,3.143065,0
46.00174,4.732938,1
46.00174,4.732938,1
45.249466,5.654403,1
45.249466,5.654403,1
42.073927,9.301912,1
42.073927,9.301912,1
48.707371,6.136578,3
48.707371,6.136578,3
48.741623,7.383298,3
48.741623,7.383298,3
45.455535,4.411061,1
45.455535,4.411061,1
47.215472,5.939918,3
47.215472,5.939918,3
48.617777,7.727141,3
48.617777,7.727141,3
47.762349,7.357279,3
47.762349,7.357279,3
44.411078,0.734876,4
44.411078,0.734876,4
44.169635,5.002872,1
44.169635,5.002872,1
46.91014,5.7236,3
46.91014,5.7236,3
50.471612,3.231061,0
50.471612,3.231061,0
50.427249,2.828627,0
50.427249,2.828627,0
43.603489,6.971846,1
43.603489,6.971846,1
47.801459,1.043135,0
47.801459,1.043135,0
42.633215,9.435597,1
42.633215,9.435597,1
49.058089,3.965594,0
49.058089,3.965594,0
43.139384,6.029409,1
43.139384,6.029409,1
43.348841,5.344159,1
43.348841,5.344159,1
43.157266,2.986809,4
43.157266,2.986809,4
42.690517,2.850047,4
42.690517,2.850047,4
43.816243,4.334433,1
43.816243,4.334433,1
43.409098,6.040662,1
43.409098,6.040662,1
43.424069,3.710329,1
43.424069,3.710329,1
43.292222,5.587003,1
43.292222,5.587003,1
43.554434,1.405455,4
43.554434,1.405455,4
43.675672,4.075904,1
43.675672,4.075904,1
43.675672,4.075904,1
43.675672,4.075904,1
43.776944,1.357246,4
43.776944,1.357246,4
43.584526,3.883791,1
43.584526,3.883791,1
43.799748,4.315751,1
43.799748,4.315751,1
44.036542,5.03517,1
44.036542,5.03517,1
43.886159,5.372181,1
43.886159,5.372181,1
43.936126,4.851212,1
43.936126,4.851212,1
43.588019,2.189568,4
43.588019,2.189568,4
43.21103,2.324705,4
43.21103,2.324705,4
43.330651,3.249382,1
43.330651,3.249382,1
50.5453,2.64745,0
50.5453,2.64745,0
46.002049,4.732442,1
46.002049,4.732442,1
43.445254,6.698487,1
43.445254,6.698487,1
44.360582,0.376993,4
44.360582,0.376993,4
44.405769,0.69208,4
44.405769,0.69208,4
48.048396,0.173957,2
48.048396,0.173957,2
43.628499,7.042657,1
43.628499,7.042657,1
46.772062,4.869306,1
46.772062,4.869306,1
46.364208,4.84466,1
46.364208,4.84466,1
50.320699,2.764245,0
50.320699,2.764245,0
50.320699,2.764245,0
50.320699,2.764245,0
45.71651,4.819706,1
45.71651,4.819706,1
46.229694,5.258175,1
46.229694,5.258175,1
47.641855,6.878205,3
47.641855,6.878205,3
47.364435,-1.405355,2
47.364435,-1.405355,2
46.155608,5.27296,1
46.155608,5.27296,1
43.58437,7.009637,1
43.688858,7.199801,1
43.688858,7.199801,1
43.584887,7.006067,1
43.584887,7.006067,1
43.579772,3.862074,1
43.579772,3.862074,1
47.625094,7.226407,3
47.625094,7.226407,3
47.625445,7.225759,3
47.625445,7.225759,3
47.623824,7.223925,3
47.623824,7.223925,3
43.16815,2.985147,4
43.16815,2.985147,4
46.532687,3.350043,1
46.532687,3.350043,1
43.576099,3.86995,1
43.576099,3.86995,1
41.944355,8.747246,1
41.944355,8.747246,1
48.886691,2.212,0
48.886691,2.212,0
50.695016,1.608719,0
50.695016,1.608719,0
50.937615,1.860188,0
50.937615,1.860188,0
50.739498,3.13058,0
50.739498,3.13058,0
51.016701,2.3566,0
51.016701,2.3566,0
47.204802,2.073005,0
47.204802,2.073005,0
46.848121,1.709443,0
46.848121,1.709443,0
46.183614,1.880525,4
46.183614,1.880525,4
43.49951,4.977754,1
43.49951,4.977754,1
43.107996,5.855174,1
43.107996,5.855174,1
43.635921,5.080653,1
43.635921,5.080653,1
48.674052,2.137865,0
48.674052,2.137865,0
43.471907,6.734506,1
43.471907,6.734506,1
45.503661,4.857914,1
45.503661,4.857914,1
46.07317,6.56686,1
46.07317,6.56686,1
46.350445,6.441782,3
46.350445,6.441782,3
48.702795,2.371157,0
44.075673,6.184762,1
44.075673,6.184762,1
45.487406,4.820331,1
43.941706,2.149524,4
43.941706,2.149524,4
50.3838,3.55273,0
43.573527,7.012828,1
43.638123,7.131983,1
50.258427,3.959254,0
50.266452,2.797323,0
50.389708,3.548711,0
47.014608,4.81845,3
49.337454,0.091944,2
50.730627,2.278397,0
50.687303,1.62423,0
43.852183,5.025778,1
49.455166,-1.812899,2
48.205276,3.28644,0
48.205276,3.28644,0
50.638759,3.122574,0
50.638759,3.122574,0
44.940484,4.914084,1
44.940484,4.914084,1
43.821393,5.794081,1
43.821393,5.794081,1
49.906581,1.104041,0
49.906581,1.104041,0
47.452764,-0.53876,2
47.452764,-0.53876,2
47.431875,0.671869,2
47.431875,0.671869,2
48.354838,5.687408,3
48.354838,5.687408,3
43.682978,5.503971,1
43.682978,5.503971,1
47.230985,-0.128801,2
47.230985,-0.128801,2
45.592118,5.24938,1
47.030978,-0.912427,2
47.030978,-0.912427,2
45.7205,4.879077,1
43.608277,6.985565,1
43.608277,6.985565,1
50.644555,3.007728,0
50.644555,3.007728,0
50.743612,3.134478,0
50.743612,3.134478,0
42.584237,9.437964,1
42.584237,9.437964,1
43.664293,4.641138,1
43.664293,4.641138,1
43.204607,2.303799,4
43.204607,2.303799,4
42.662135,2.90548,4
42.662135,2.90548,4
43.344886,3.254317,1
43.344886,3.254317,1
43.578207,3.876931,1
43.578207,3.876931,1
45.563922,5.967089,1
45.563922,5.967089,1
44.037604,5.048976,1
44.037604,5.048976,1
45.884882,6.100508,1
45.884882,6.100508,1
43.838913,4.389292,1
43.838913,4.389292,1
46.300483,6.07028,1
46.300483,6.07028,1
43.635607,5.095885,1
43.635607,5.095885,1
44.114286,4.846266,1
44.114286,4.846266,1
43.926073,4.841844,1
43.926073,4.841844,1
45.660822,6.370356,1
45.660822,6.370356,1
43.824066,5.801443,1
43.824066,5.801443,1
44.921834,4.932681,1
43.155078,2.97966,4
43.155078,2.97966,4
42.648643,9.440248,1
42.648643,9.440248,1
46.769045,4.862786,1
43.852183,5.025778,1
46.179172,-1.101992,2
46.179172,-1.101992,2
43.418722,5.230797,1
43.418722,5.230797,1
47.812232,3.572737,0
46.581344,0.314263,2
46.225648,5.231753,1
46.179194,-1.10196,2
50.937767,1.808772,0
43.4,6.048589,1
47.973234,-4.06554,2
45.776456,4.797924,1
46.333903,4.843332,1
50.427002,2.787911,0
48.11419,-1.598292,2
48.622305,-1.988244,2
48.898401,2.444579,0
50.637298,3.11921,0
44.917967,4.928417,1
44.917967,4.928417,1
43.638123,7.131983,1
46.602237,3.30373,1
50.425758,2.785291,0
46.125734,3.401355,1
46.350146,2.596959,4
43.573527,7.012828,1
43.706387,7.291688,1
43.706387,7.291688,1
43.814814,4.3382,1
43.814814,4.3382,1
47.230985,-0.128801,2
46.900527,6.335921,3
43.257228,3.286241,1
43.257228,3.286241,1
45.716782,-1.162367,2
45.716782,-1.162367,2
47.844714,-3.789187,2
47.844714,-3.789187,2
43.298097,3.418515,1
43.298097,3.418515,1
46.789796,-2.03117,2
46.789796,-2.03117,2
43.722367,-0.26482,4
43.722367,-0.26482,4
43.638123,7.131983,1
47.129901,4.967348,3
47.129901,4.967348,3
45.70162,4.834734,1
45.70162,4.834734,1
45.180267,0.747182,4
45.180267,0.747182,4
47.125014,4.965196,3
49.851341,3.251817,0
49.851341,3.251817,0
46.743553,-1.438883,2
46.743553,-1.438883,2
48.623329,7.726805,3
45.203351,5.766108,1
45.203351,5.766108,1
47.076993,5.460902,3
44.735584,-1.195649,4
44.314605,-1.169075,4
43.449176,3.414086,1
44.573614,6.109011,1
50.519165,1.629044,0
50.680623,3.133449,0
45.750367,3.133805,1
43.864074,5.840248,1
48.999531,2.511095,0
43.127918,5.97799,1
44.921834,4.932681,1
47.787858,7.388211,3
47.787858,7.388211,3
48.177654,3.290201,0
47.811747,3.562826,0
47.811747,3.562826,0
48.568031,2.627869,0
48.568031,2.627869,0
47.321519,-2.413464,2
47.321519,-2.413464,2
49.337454,0.091944,2
49.337454,0.091944,2
47.15598,-1.545058,2
47.15598,-1.545058,2
48.678035,2.194266,0
48.817855,2.250705,0
48.817855,2.250705,0
50.330838,3.514331,0
48.807372,2.363391,0
48.807372,2.363391,0
47.248454,-1.61894,2
47.248454,-1.61894,2
47.249659,-1.619828,2
47.249659,-1.619828,2
44.369815,2.583825,4
44.369815,2.583825,4
50.373531,3.515035,0
50.373531,3.515035,0
47.900223,1.849878,0
47.900223,1.849878,0
47.247196,-1.619908,2
47.247196,-1.619908,2
47.900223,1.849878,0
47.23024,-0.129071,2
47.23024,-0.129071,2
48.064632,7.363236,3
50.297479,2.750487,0
50.297479,2.750487,0
48.618495,7.727679,3
48.618495,7.727679,3
48.179568,-1.720249,2
48.179568,-1.720249,2
48.179568,-1.720249,2
48.179568,-1.720249,2
48.424867,2.763089,0
48.424867,2.763089,0
48.420313,-4.468301,2
48.420313,-4.468301,2
46.985454,3.123495,0
46.985454,3.123495,0
46.334355,-0.415346,2
46.334355,-0.415346,2
48.860358,2.672066,0
48.991972,1.67535,0
49.168472,-0.31711,2
49.168472,-0.31711,2
47.735093,-3.375791,2
47.735093,-3.375791,2
49.493351,0.145592,2
49.493351,0.145592,2
44.369291,2.5835,4
47.471458,-0.616785,2
47.471458,-0.616785,2
46.792977,1.715128,0
46.792977,1.715128,0
47.118303,2.373695,0
47.118303,2.373695,0
48.625812,-1.986847,2
48.592746,-3.817317,2
48.592746,-3.817317,2
49.851341,3.251817,0
49.851341,3.251817,0
43.360001,5.339487,1
43.360001,5.339487,1
48.688085,2.208125,0
45.203351,5.766108,1
45.203351,5.766108,1
50.345004,3.120293,0
50.345004,3.120293,0
46.671997,5.576387,3
50.264948,2.797399,0
50.264948,2.797399,0
47.876711,1.913018,0
47.876711,1.913018,0
47.876711,1.913018,0
47.665581,-2.78703,2
47.665581,-2.78703,2
47.613165,1.330767,0
47.613165,1.330767,0
47.981294,-4.038806,2
47.981294,-4.038806,2
48.66373,2.277801,0
46.768862,4.860138,1
47.279756,5.987189,3
48.490066,-2.767727,2
48.490066,-2.767727,2
44.902157,4.885882,1
44.902157,4.885882,1
47.290851,5.023851,3
47.073235,-0.868427,2
47.073235,-0.868427,2
49.022925,1.189912,0
46.797889,1.728926,0
46.797889,1.728926,0
47.279756,5.987189,3
47.279756,5.987189,3
43.220969,0.105956,4
43.220969,0.105956,4
47.2428,5.992903,3
47.2428,5.992903,3
48.567089,2.633838,0
48.567089,2.633838,0
44.617998,4.405159,1
44.617998,4.405159,1
48.990524,1.67677,0
43.136823,6.025321,1
43.136823,6.025321,1
43.159454,2.983178,4
43.159454,2.983178,4
47.116057,2.376344,0
47.116057,2.376344,0
49.115393,-1.043765,2
49.115393,-1.043765,2
47.781386,-3.33951,2
47.781386,-3.33951,2
48.764144,-3.476426,2
48.764144,-3.476426,2
48.175486,6.478951,3
48.175486,6.478951,3
43.338275,-0.381029,4
43.338275,-0.381029,4
48.489726,-2.764701,2
49.110593,7.098249,3
49.338972,6.158649,3
49.338972,6.158649,3
46.769304,4.860284,1
46.769304,4.860284,1
48.691099,6.13125,3
48.781609,2.570385,0
48.781609,2.570385,0
47.652123,6.893537,3
47.652123,6.893537,3
44.219064,0.585217,4
44.219064,0.585217,4
47.073235,-0.868427,2
47.073235,-0.868427,2
49.0734,6.112241,3
50.736078,2.265483,0
50.736078,2.265483,0
47.253627,-1.629525,2
47.253627,-1.629525,2
47.66394,-2.792028,2
47.66394,-2.792028,2
43.114773,0.762198,4
43.114773,0.762198,4
43.663517,0.613125,4
43.663517,0.613125,4
50.281806,3.902377,0
50.281806,3.902377,0
48.102635,5.144798,3
48.102635,5.144798,3
46.131177,3.427514,1
46.131177,3.427514,1
47.027935,-0.915734,2
47.027935,-0.915734,2
50.790676,4.308821,0
50.790676,4.308821,0
43.824199,5.788011,1
43.824199,5.788011,1
50.843329,4.464187,0
50.843329,4.464187,0
47.470328,-0.622349,2
47.470328,-0.622349,2
45.140371,1.47507,4
45.140371,1.47507,4
47.107165,2.379305,0
47.107165,2.379305,0
46.22013,5.249901,1
45.818391,1.287816,4
45.818391,1.287816,4
45.689028,0.174498,4
45.689028,0.174498,4
48.417908,2.729357,0
48.417908,2.729357,0
47.258078,-2.269148,2
47.258078,-2.269148,2
45.198121,0.791762,4
45.198121,0.791762,4
43.507859,5.406293,1
43.507859,5.406293,1
43.277863,5.399593,1
43.277863,5.399593,1
47.695254,1.003914,0
43.638123,7.131983,1
46.854735,-1.902913,2
46.854735,-1.902913,2
48.445782,0.113602,2
48.445782,0.113602,2
50.937504,1.860252,0
50.937504,1.860252,0
47.249501,-1.621642,2
47.249501,-1.621642,2
48.116282,-1.584179,2
48.116282,-1.584179,2
47.444791,-0.537236,2
47.444791,-0.537236,2
45.618676,5.886036,1
45.618676,5.886036,1
44.573614,6.109011,1
44.573614,6.109011,1
49.496488,0.146585,2
49.496488,0.146585,2
47.779781,-3.348974,2
47.779781,-3.348974,2
47.695031,1.002154,0
47.695031,1.002154,0
47.322022,-2.412787,2
47.322022,-2.412787,2
47.646554,-2.697985,2
47.646554,-2.697985,2
43.977001,4.87383,1
43.977001,4.87383,1
43.941602,2.149622,4
43.941602,2.149622,4
45.991161,4.74331,1
45.991161,4.74331,1
43.417977,3.714633,1
43.417977,3.714633,1
47.645588,-2.696275,2
47.645588,-2.696275,2
43.720882,5.160449,1
43.4,6.048589,1
47.982139,-4.033356,2
47.982139,-4.033356,2
49.491114,0.147936,2
47.979472,2.73336,0
47.979472,2.73336,0
44.534096,4.733693,1
44.534096,4.733693,1
47.215704,5.953668,3
47.215704,5.953668,3
48.690703,-1.354674,2
48.690703,-1.354674,2
48.410809,-4.468967,2
48.410809,-4.468967,2
48.451391,1.547116,0
48.451391,1.547116,0
49.44701,1.065814,0
49.44701,1.065814,0
43.338267,-0.381104,4
43.338267,-0.381104,4
48.095828,7.366974,3
48.095828,7.366974,3
48.074498,-0.808568,2
48.422688,2.771201,0
48.422688,2.771201,0
49.059312,1.172719,0
49.24471,1.407891,0
49.24471,1.407891,0
46.042932,4.082662,1
46.042932,4.082662,1
49.237224,4.080702,0
49.237224,4.080702,0
48.614841,6.182213,3
49.11779,6.245192,3
45.842585,5.059079,1
48.711219,3.731005,0
49.168472,-0.31711,2
48.445782,0.113602,2
48.445782,0.113602,2
48.733781,-3.4351,2
48.622305,-1.988244,2
48.11419,-1.598292,2
47.470328,-0.622349,2
47.974003,0.173237,2
45.587351,5.258415,1
45.587351,5.258415,1
50.61515,3.06045,0
50.61515,3.06045,0
47.97635,0.17386,2
47.97635,0.17386,2
49.507169,0.224524,2
49.507169,0.224524,2
45.842585,5.059079,1
48.56937,2.231993,0
47.263858,-1.493355,2
47.263858,-1.493355,2
45.764329,4.940317,1
45.764329,4.940317,1
44.888994,-0.606156,4
